"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	1104	Suppressed
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	1067	Suppressed
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	1165	Suppressed
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"1995"	"1995"	21	3554	5.91
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"1996"	"1996"	11	3520	3.12 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"1997"	"1997"	14	3354	4.17 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"1998"	"1998"	11	3416	3.22 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	1691	Suppressed
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"1996"	"1996"	22	1790	12.29
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"1997"	"1997"	24	1807	13.28
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"1998"	"1998"	18	1805	9.97 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	351	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	355	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	395	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	441	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	925	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	945	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	881	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"1998"	"1998"	10	936	10.68 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	50	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	42	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	52	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	49	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	477	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	582	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	551	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	623	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"1995"	"1995"	65	14708	4.42
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"1996"	"1996"	69	14204	4.86
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"1997"	"1997"	58	14303	4.06
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"1998"	"1998"	78	14188	5.50
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"1995"	"1995"	42	2241	18.74
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"1996"	"1996"	35	2065	16.95
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"1997"	"1997"	37	2126	17.40
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"1998"	"1998"	33	2169	15.21
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	1066	Suppressed
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	1291	Suppressed
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	1116	Suppressed
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	1143	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	19	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	22	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	21	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	28	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	43	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	40	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	27	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	33	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	28	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	42	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	33	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	42	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"1995"	"1995"	24	3322	7.22
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"1996"	"1996"	19	3358	5.66 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"1997"	"1997"	16	3084	5.19 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"1998"	"1998"	15	3205	4.68 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	178	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	196	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	203	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	212	Suppressed
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"1995"	"1995"	14	3285	4.26 (Unreliable)
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"1996"	"1996"	30	3580	8.38
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"1997"	"1997"	21	3359	6.25
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"1998"	"1998"	30	3432	8.74
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	17	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	36	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	27	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	26	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	10	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	16	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	23	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	46	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	49	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	58	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	74	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"1995"	"1995"	39	6592	5.92
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"1996"	"1996"	49	6727	7.28
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"1997"	"1997"	37	6461	5.73
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"1998"	"1998"	52	6248	8.32
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	295	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	243	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	274	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	256	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	31	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	34	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	38	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	41	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	14	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	40	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	23	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	28	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"1995"	"1995"	Suppressed	1916	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"1996"	"1996"	Suppressed	1751	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"1997"	"1997"	Suppressed	1667	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"1998"	"1998"	Suppressed	1310	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"1995"	"1995"	13	459	28.32 (Unreliable)
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"1996"	"1996"	13	531	24.48 (Unreliable)
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	453	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"1998"	"1998"	13	636	20.44 (Unreliable)
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	847	Suppressed
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	848	Suppressed
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	803	Suppressed
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	912	Suppressed
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"1995"	"1995"	61	5588	10.92
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"1996"	"1996"	49	5620	8.72
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"1997"	"1997"	38	5642	6.74
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"1998"	"1998"	32	5835	5.48
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	75	Suppressed
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	66	Suppressed
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	73	Suppressed
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	66	Suppressed
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"1995"	"1995"	28	5162	5.42
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"1996"	"1996"	38	5087	7.47
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"1997"	"1997"	34	4915	6.92
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"1998"	"1998"	27	4559	5.92
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"1995"	"1995"	Suppressed	2177	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"1996"	"1996"	Suppressed	2131	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"1997"	"1997"	13	1891	6.87 (Unreliable)
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"1998"	"1998"	Suppressed	1948	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"1995"	"1995"	120	8049	14.91
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"1996"	"1996"	97	7812	12.42
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"1997"	"1997"	79	7679	10.29
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"1998"	"1998"	68	7850	8.66
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	34	Suppressed
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	53	Suppressed
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	57	Suppressed
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	67	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	63	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	67	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	60	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	62	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	62	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	46	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	74	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	42	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"1995"	"1995"	10	2427	4.12 (Unreliable)
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"1996"	"1996"	Suppressed	2362	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"1997"	"1997"	Suppressed	2484	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"1998"	"1998"	10	2444	4.09 (Unreliable)
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	235	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	296	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	384	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	391	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	16	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	17	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	241	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	230	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	246	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	139	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	25	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	32	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	37	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	19	Suppressed
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"1995"	"1995"	13	3483	3.73 (Unreliable)
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"1996"	"1996"	15	3337	4.50 (Unreliable)
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"1997"	"1997"	18	4052	4.44 (Unreliable)
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"1998"	"1998"	34	6403	5.31
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"1995"	"1995"	16	1288	12.42 (Unreliable)
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"1996"	"1996"	44	1939	22.69
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"1997"	"1997"	29	2046	14.17
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"1998"	"1998"	36	2145	16.78
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"1995"	"1995"	10	1694	5.90 (Unreliable)
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	1738	Suppressed
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	1655	Suppressed
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	1867	Suppressed
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"1995"	"1995"	47	4119	11.41
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"1996"	"1996"	36	3586	10.04
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"1997"	"1997"	34	3643	9.33
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"1998"	"1998"	25	3463	7.22
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	69	Suppressed
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	56	Suppressed
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	60	Suppressed
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	45	Suppressed
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"1995"	"1995"	35	3822	9.16
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"1996"	"1996"	24	3829	6.27
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"1997"	"1997"	22	3666	6.00
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"1998"	"1998"	15	3552	4.22 (Unreliable)
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"1995"	"1995"	54	11316	4.77
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"1996"	"1996"	57	11900	4.79
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"1997"	"1997"	52	12230	4.25
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"1998"	"1998"	51	12511	4.08
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"1995"	"1995"	241	16408	14.69
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"1996"	"1996"	196	15294	12.82
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"1997"	"1997"	189	14649	12.90
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"1998"	"1998"	166	14763	11.24
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	30	Suppressed
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	27	Suppressed
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	36	Suppressed
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	14	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	385	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	411	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	482	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	528	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	16	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	19	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	19	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	16	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	73	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	69	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	70	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	72	Suppressed
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"1995"	"1995"	41	5608	7.31
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"1996"	"1996"	36	5710	6.30
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"1997"	"1997"	37	5887	6.29
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"1998"	"1998"	27	6102	4.42
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"1995"	"1995"	33	1598	20.65
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"1996"	"1996"	23	1733	13.27
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"1997"	"1997"	32	1833	17.46
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"1998"	"1998"	33	2034	16.22
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	62	Suppressed
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	127	Suppressed
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	92	Suppressed
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	48	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	201	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	202	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	234	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	214	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	39	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	37	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	31	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	32	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	913	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	1133	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	952	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	997	Suppressed
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"1995"	"1995"	48	11389	4.21
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"1996"	"1996"	35	11377	3.08
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"1997"	"1997"	35	10802	3.24
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"1998"	"1998"	35	10626	3.29
	"Nassau County, NY"	"36059"	"Non-Hispanic Black"	"7"	"1995"	"1995"	30	2067	14.51
