"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"2001"	"2001"	27	1754	15.39
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"2002"	"2002"	19	1631	11.65 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	517	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2000"	"2000"	12	632	18.99 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	791	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	953	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"1999"	"1999"	14	969	14.45 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2000"	"2000"	10	1009	9.91 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2001"	"2001"	10	1013	9.87 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2002"	"2002"	14	990	14.14 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	50	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	50	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	58	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	48	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	668	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	757	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	851	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	933	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"1999"	"1999"	70	14108	4.96
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2000"	"2000"	61	13726	4.44
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2001"	"2001"	77	13512	5.70
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2002"	"2002"	49	13103	3.74
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"1999"	"1999"	39	2175	17.93
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2000"	"2000"	35	2183	16.03
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2001"	"2001"	38	2149	17.68
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2002"	"2002"	36	2213	16.27
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"1999"	"1999"	10	1222	8.18 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	1545	Suppressed
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2001"	"2001"	17	2246	7.57 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2002"	"2002"	17	2413	7.05 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	28	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	19	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	26	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	24	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	24	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	25	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	19	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	32	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	54	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	52	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	31	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	43	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"1999"	"1999"	21	3032	6.93
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2000"	"2000"	20	3053	6.55
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2001"	"2001"	12	2909	4.13 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2002"	"2002"	18	2932	6.14 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	206	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	227	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	235	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	228	Suppressed
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"1999"	"1999"	22	3336	6.59
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2000"	"2000"	33	3659	9.02
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2001"	"2001"	25	4202	5.95
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2002"	"2002"	35	5143	6.81
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	28	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	34	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	29	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	37	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	11	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	12	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	64	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	77	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	159	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	130	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"1999"	"1999"	49	6136	7.99
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2000"	"2000"	36	6003	6.00
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2001"	"2001"	47	5868	8.01
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2002"	"2002"	27	5827	4.63
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	259	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	250	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	250	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	247	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	17	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	10	Suppressed
	"Albany County, NY"	"36001"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	32	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	45	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	44	Suppressed
	"Albany County, NY"	"36001"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	45	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	21	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	26	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	26	Suppressed
	"Albany County, NY"	"36001"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	24	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"1999"	"1999"	Suppressed	1283	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"2000"	"2000"	Suppressed	1400	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"2001"	"2001"	Suppressed	1420	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic White"	"6"	"2002"	"2002"	20	2111	9.47
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"1999"	"1999"	10	554	18.05 (Unreliable)
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"2000"	"2000"	10	572	17.48 (Unreliable)
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	608	Suppressed
	"Albany County, NY"	"36001"	"Non-Hispanic Black"	"7"	"2002"	"2002"	14	642	21.81 (Unreliable)
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	951	Suppressed
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	1151	Suppressed
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	1404	Suppressed
	"Bronx County, NY"	"36005"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	1434	Suppressed
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"1999"	"1999"	44	5455	8.07
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"2000"	"2000"	48	5214	9.21
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"2001"	"2001"	33	5135	6.43
	"Bronx County, NY"	"36005"	"Puerto Rican"	"2180-8"	"2002"	"2002"	29	4826	6.01
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	61	Suppressed
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	72	Suppressed
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	73	Suppressed
	"Bronx County, NY"	"36005"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	66	Suppressed
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"1999"	"1999"	26	4560	5.70
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"2000"	"2000"	26	4798	5.42
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"2001"	"2001"	31	5151	6.02
	"Bronx County, NY"	"36005"	"Central or South American"	"4"	"2002"	"2002"	22	5374	4.09
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"1999"	"1999"	Suppressed	1860	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"2000"	"2000"	Suppressed	1844	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"2001"	"2001"	Suppressed	1845	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic White"	"6"	"2002"	"2002"	Suppressed	1701	Suppressed
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"1999"	"1999"	61	7580	8.05
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"2000"	"2000"	70	7698	9.09
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"2001"	"2001"	51	7900	6.46
	"Bronx County, NY"	"36005"	"Non-Hispanic Black"	"7"	"2002"	"2002"	64	7748	8.26
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	61	Suppressed
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	95	Suppressed
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	106	Suppressed
	"Dutchess County, NY"	"36027"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	109	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	58	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	62	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	49	Suppressed
	"Dutchess County, NY"	"36027"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	41	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	51	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	57	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	67	Suppressed
	"Dutchess County, NY"	"36027"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	75	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"1999"	"1999"	13	2381	5.46 (Unreliable)
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"2000"	"2000"	Suppressed	2494	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"2001"	"2001"	14	2369	5.91 (Unreliable)
	"Dutchess County, NY"	"36027"	"Non-Hispanic White"	"6"	"2002"	"2002"	Suppressed	2378	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	364	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	360	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	384	Suppressed
	"Dutchess County, NY"	"36027"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	330	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	21	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	16	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	19	Suppressed
	"Erie County, NY"	"36029"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	12	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	342	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	348	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	317	Suppressed
	"Erie County, NY"	"36029"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	250	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	41	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	37	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	40	Suppressed
	"Erie County, NY"	"36029"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	59	Suppressed
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"1999"	"1999"	34	6164	5.52
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"2000"	"2000"	42	6161	6.82
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"2001"	"2001"	56	7943	7.05
	"Erie County, NY"	"36029"	"Non-Hispanic White"	"6"	"2002"	"2002"	44	7730	5.69
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"1999"	"1999"	39	2124	18.36
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"2000"	"2000"	27	2142	12.61
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"2001"	"2001"	30	1998	15.02
	"Erie County, NY"	"36029"	"Non-Hispanic Black"	"7"	"2002"	"2002"	28	2028	13.81
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	1922	Suppressed
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"2000"	"2000"	10	2123	4.71 (Unreliable)
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	2182	Suppressed
	"Kings County, NY"	"36047"	"Mexican"	"2148-5"	"2002"	"2002"	15	2205	6.80 (Unreliable)
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"1999"	"1999"	20	3036	6.59
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"2000"	"2000"	25	2749	9.09
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"2001"	"2001"	15	2343	6.40 (Unreliable)
	"Kings County, NY"	"36047"	"Puerto Rican"	"2180-8"	"2002"	"2002"	22	2368	9.29
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	53	Suppressed
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	38	Suppressed
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	33	Suppressed
	"Kings County, NY"	"36047"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	37	Suppressed
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"1999"	"1999"	25	3544	7.05
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"2000"	"2000"	11	3283	3.35 (Unreliable)
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"2001"	"2001"	19	3201	5.94 (Unreliable)
	"Kings County, NY"	"36047"	"Central or South American"	"4"	"2002"	"2002"	16	3128	5.12 (Unreliable)
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"1999"	"1999"	48	12108	3.96
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"2000"	"2000"	42	12271	3.42
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"2001"	"2001"	33	12733	2.59
	"Kings County, NY"	"36047"	"Non-Hispanic White"	"6"	"2002"	"2002"	54	12832	4.21
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"1999"	"1999"	153	14456	10.58
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"2000"	"2000"	165	14371	11.48
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"2001"	"2001"	142	13980	10.16
	"Kings County, NY"	"36047"	"Non-Hispanic Black"	"7"	"2002"	"2002"	142	13512	10.51
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	26	Suppressed
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	43	Suppressed
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	33	Suppressed
	"Monroe County, NY"	"36055"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	38	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	551	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	589	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	585	Suppressed
	"Monroe County, NY"	"36055"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	575	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	19	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	20	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	24	Suppressed
	"Monroe County, NY"	"36055"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	17	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	63	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	69	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	73	Suppressed
	"Monroe County, NY"	"36055"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	69	Suppressed
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"1999"	"1999"	23	5682	4.05
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"2000"	"2000"	37	5885	6.29
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"2001"	"2001"	24	5843	4.11
	"Monroe County, NY"	"36055"	"Non-Hispanic White"	"6"	"2002"	"2002"	28	5869	4.77
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"1999"	"1999"	24	1999	12.01
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"2000"	"2000"	39	2027	19.24
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"2001"	"2001"	22	1970	11.17
	"Monroe County, NY"	"36055"	"Non-Hispanic Black"	"7"	"2002"	"2002"	25	1875	13.33
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	46	Suppressed
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	53	Suppressed
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	47	Suppressed
	"Nassau County, NY"	"36059"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	52	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	213	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	215	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	181	Suppressed
	"Nassau County, NY"	"36059"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	172	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	36	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	28	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	30	Suppressed
	"Nassau County, NY"	"36059"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	30	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	1034	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	1072	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	1135	Suppressed
	"Nassau County, NY"	"36059"	"Central or South American"	"4"	"2002"	"2002"	11	1129	9.74 (Unreliable)
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"1999"	"1999"	41	10403	3.94
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"2000"	"2000"	39	10412	3.75
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"2001"	"2001"	42	10422	4.03
	"Nassau County, NY"	"36059"	"Non-Hispanic White"	"6"	"2002"	"2002"	31	10452	2.97
	"Nassau County, NY"	"36059"	"Non-Hispanic Black"	"7"	"1999"	"1999"	23	2111	10.90
	"Nassau County, NY"	"36059"	"Non-Hispanic Black"	"7"	"2000"	"2000"	31	2153	14.40
	"Nassau County, NY"	"36059"	"Non-Hispanic Black"	"7"	"2001"	"2001"	26	2083	12.48
	"Nassau County, NY"	"36059"	"Non-Hispanic Black"	"7"	"2002"	"2002"	24	1981	12.12
	"New York County, NY"	"36061"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	705	Suppressed
	"New York County, NY"	"36061"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	938	Suppressed
	"New York County, NY"	"36061"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	976	Suppressed
	"New York County, NY"	"36061"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	1003	Suppressed
	"New York County, NY"	"36061"	"Puerto Rican"	"2180-8"	"1999"	"1999"	13	1462	8.89 (Unreliable)
	"New York County, NY"	"36061"	"Puerto Rican"	"2180-8"	"2000"	"2000"	10	1463	6.84 (Unreliable)
	"New York County, NY"	"36061"	"Puerto Rican"	"2180-8"	"2001"	"2001"	14	1422	9.85 (Unreliable)
