"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Prince George's County, MD"	"24033"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	98	Suppressed
	"Prince George's County, MD"	"24033"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	74	Suppressed
	"Prince George's County, MD"	"24033"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	90	Suppressed
	"Prince George's County, MD"	"24033"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	93	Suppressed
	"Prince George's County, MD"	"24033"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	90	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	10	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	10	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	21	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	11	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	11	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	19	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	15	Suppressed
	"Prince George's County, MD"	"24033"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	14	Suppressed
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2007"	"2007"	13	2140	6.07 (Unreliable)
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2008"	"2008"	10	2128	4.70 (Unreliable)
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	2025	Suppressed
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	1884	Suppressed
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2011"	"2011"	13	1990	6.53 (Unreliable)
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2012"	"2012"	19	2026	9.38 (Unreliable)
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2013"	"2013"	11	2079	5.29 (Unreliable)
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2014"	"2014"	10	2218	4.51 (Unreliable)
	"Prince George's County, MD"	"24033"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	2567	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2007"	"2007"	11	1331	8.26 (Unreliable)
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2008"	"2008"	Suppressed	1327	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2009"	"2009"	Suppressed	1193	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2010"	"2010"	Suppressed	1190	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2011"	"2011"	10	1222	8.18 (Unreliable)
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2012"	"2012"	Suppressed	1190	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2013"	"2013"	Suppressed	1201	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2014"	"2014"	Suppressed	1243	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic White"	"6"	"2015"	"2015"	Suppressed	1267	Suppressed
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2007"	"2007"	105	7878	13.33
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2008"	"2008"	110	7730	14.23
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2009"	"2009"	84	7527	11.16
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2010"	"2010"	93	7533	12.35
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2011"	"2011"	82	7377	11.12
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2012"	"2012"	70	7172	9.76
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2013"	"2013"	64	7037	9.09
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2014"	"2014"	59	7196	8.20
	"Prince George's County, MD"	"24033"	"Non-Hispanic Black"	"7"	"2015"	"2015"	91	7010	12.98
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	220	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	229	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	204	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	189	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	164	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	183	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	175	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	184	Suppressed
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	136	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	38	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	41	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	40	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	51	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	49	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	46	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	38	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	57	Suppressed
	"Baltimore city, MD"	"24510"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	44	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	Suppressed	Suppressed
	"Baltimore city, MD"	"24510"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	15	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	334	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	333	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	365	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	304	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	370	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	331	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	364	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	467	Suppressed
	"Baltimore city, MD"	"24510"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	493	Suppressed
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2007"	"2007"	Suppressed	2270	Suppressed
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2008"	"2008"	25	2432	10.28
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2009"	"2009"	13	2407	5.40 (Unreliable)
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2010"	"2010"	Suppressed	2230	Suppressed
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2011"	"2011"	11	2273	4.84 (Unreliable)
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2012"	"2012"	11	2420	4.55 (Unreliable)
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2013"	"2013"	18	2361	7.62 (Unreliable)
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2014"	"2014"	14	2296	6.10 (Unreliable)
	"Baltimore city, MD"	"24510"	"Non-Hispanic White"	"6"	"2015"	"2015"	Suppressed	2249	Suppressed
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2007"	"2007"	100	6572	15.22
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2008"	"2008"	97	6545	14.82
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2009"	"2009"	111	6189	17.94
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2010"	"2010"	88	5855	15.03
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2011"	"2011"	79	5664	13.95
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2012"	"2012"	67	5750	11.65
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2013"	"2013"	68	5491	12.38
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2014"	"2014"	71	5459	13.01
	"Baltimore city, MD"	"24510"	"Non-Hispanic Black"	"7"	"2015"	"2015"	53	5265	10.07
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	558	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	522	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	496	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	505	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	480	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	466	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	489	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	369	Suppressed
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	372	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	193	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	200	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	166	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	236	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	221	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	226	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	241	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	211	Suppressed
	"Unidentified Counties, MD"	"24999"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	236	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	22	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	13	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	30	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	29	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	25	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	27	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	20	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	29	Suppressed
	"Unidentified Counties, MD"	"24999"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	30	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	900	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	824	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	824	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	754	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	690	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	704	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	771	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	609	Suppressed
	"Unidentified Counties, MD"	"24999"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	706	Suppressed
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2007"	"2007"	86	16975	5.07
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2008"	"2008"	89	16537	5.38
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2009"	"2009"	64	15817	4.05
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2010"	"2010"	69	15424	4.47
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2011"	"2011"	58	15448	3.75
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2012"	"2012"	51	15271	3.34
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2013"	"2013"	73	14979	4.87
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2014"	"2014"	72	13639	5.28
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic White"	"6"	"2015"	"2015"	62	13502	4.59
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2007"	"2007"	61	4176	14.61
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2008"	"2008"	44	4220	10.43
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2009"	"2009"	41	3916	10.47
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2010"	"2010"	49	3942	12.43
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2011"	"2011"	43	3821	11.25
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2012"	"2012"	48	3936	12.20
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2013"	"2013"	50	3828	13.06
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2014"	"2014"	38	3265	11.64
	"Unidentified Counties, MD"	"24999"	"Non-Hispanic Black"	"7"	"2015"	"2015"	39	3297	11.83
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	22	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	31	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	36	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	24	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	23	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	16	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	35	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	25	Suppressed
	"Bristol County, MA"	"25005"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	28	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	351	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	332	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	335	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	333	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	332	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	307	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	367	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	389	Suppressed
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	439	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	Suppressed	Suppressed
	"Bristol County, MA"	"25005"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	11	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	210	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	206	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	226	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	199	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	175	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	164	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	185	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	187	Suppressed
	"Bristol County, MA"	"25005"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	224	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2007"	"2007"	26	5052	5.15
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2008"	"2008"	26	4941	5.26
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2009"	"2009"	21	4897	4.29
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2010"	"2010"	12	4673	2.57 (Unreliable)
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2011"	"2011"	19	4480	4.24 (Unreliable)
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2012"	"2012"	11	4392	2.50 (Unreliable)
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2013"	"2013"	20	4361	4.59
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2014"	"2014"	19	4192	4.53 (Unreliable)
	"Bristol County, MA"	"25005"	"Non-Hispanic White"	"6"	"2015"	"2015"	11	4145	2.65 (Unreliable)
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Suppressed	414	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Suppressed	381	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Suppressed	409	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Suppressed	392	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Suppressed	384	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Suppressed	399	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2013"	"2013"	Suppressed	364	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	411	Suppressed
	"Bristol County, MA"	"25005"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	431	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	80	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	76	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	65	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	60	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	50	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	58	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	67	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	73	Suppressed
	"Essex County, MA"	"25009"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	60	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	653	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	712	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	674	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	674	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	569	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	514	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	568	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	560	Suppressed
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	581	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	18	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	10	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	13	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	Suppressed	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	14	Suppressed
	"Essex County, MA"	"25009"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	13	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2007"	"2007"	14	1620	8.64 (Unreliable)
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	1592	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	1673	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	1678	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	666	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	532	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	540	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	636	Suppressed
	"Essex County, MA"	"25009"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	604	Suppressed
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2007"	"2007"	30	5770	5.20
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2008"	"2008"	13	5552	2.34 (Unreliable)
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2009"	"2009"	20	5519	3.62
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2010"	"2010"	17	5085	3.34 (Unreliable)
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2011"	"2011"	14	4845	2.89 (Unreliable)
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2012"	"2012"	16	4834	3.31 (Unreliable)
	"Essex County, MA"	"25009"	"Non-Hispanic White"	"6"	"2013"	"2013"	20	4761	4.20
