"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Mercer County, NJ"	"34021"	"Non-Hispanic Black"	"7"	"2004"	"2004"	19	1088	17.46 (Unreliable)
	"Mercer County, NJ"	"34021"	"Non-Hispanic Black"	"7"	"2005"	"2005"	14	1078	12.99 (Unreliable)
	"Mercer County, NJ"	"34021"	"Non-Hispanic Black"	"7"	"2006"	"2006"	22	1118	19.68
	"Middlesex County, NJ"	"34023"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	837	Suppressed
	"Middlesex County, NJ"	"34023"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	884	Suppressed
	"Middlesex County, NJ"	"34023"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	933	Suppressed
	"Middlesex County, NJ"	"34023"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	973	Suppressed
	"Middlesex County, NJ"	"34023"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	592	Suppressed
	"Middlesex County, NJ"	"34023"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	575	Suppressed
	"Middlesex County, NJ"	"34023"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	562	Suppressed
	"Middlesex County, NJ"	"34023"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	636	Suppressed
	"Middlesex County, NJ"	"34023"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	56	Suppressed
	"Middlesex County, NJ"	"34023"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	53	Suppressed
	"Middlesex County, NJ"	"34023"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	58	Suppressed
	"Middlesex County, NJ"	"34023"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	35	Suppressed
	"Middlesex County, NJ"	"34023"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	1173	Suppressed
	"Middlesex County, NJ"	"34023"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1183	Suppressed
	"Middlesex County, NJ"	"34023"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1188	Suppressed
	"Middlesex County, NJ"	"34023"	"Central or South American"	"4"	"2006"	"2006"	10	1204	8.31 (Unreliable)
	"Middlesex County, NJ"	"34023"	"Non-Hispanic White"	"6"	"2003"	"2003"	18	4283	4.20 (Unreliable)
	"Middlesex County, NJ"	"34023"	"Non-Hispanic White"	"6"	"2004"	"2004"	12	3880	3.09 (Unreliable)
	"Middlesex County, NJ"	"34023"	"Non-Hispanic White"	"6"	"2005"	"2005"	21	3819	5.50
	"Middlesex County, NJ"	"34023"	"Non-Hispanic White"	"6"	"2006"	"2006"	15	3778	3.97 (Unreliable)
	"Middlesex County, NJ"	"34023"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	986	Suppressed
	"Middlesex County, NJ"	"34023"	"Non-Hispanic Black"	"7"	"2004"	"2004"	10	981	10.19 (Unreliable)
	"Middlesex County, NJ"	"34023"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	945	Suppressed
	"Middlesex County, NJ"	"34023"	"Non-Hispanic Black"	"7"	"2006"	"2006"	11	981	11.21 (Unreliable)
	"Monmouth County, NJ"	"34025"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	644	Suppressed
	"Monmouth County, NJ"	"34025"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	655	Suppressed
	"Monmouth County, NJ"	"34025"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	747	Suppressed
	"Monmouth County, NJ"	"34025"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	801	Suppressed
	"Monmouth County, NJ"	"34025"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	252	Suppressed
	"Monmouth County, NJ"	"34025"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	245	Suppressed
	"Monmouth County, NJ"	"34025"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	216	Suppressed
	"Monmouth County, NJ"	"34025"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	259	Suppressed
	"Monmouth County, NJ"	"34025"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	25	Suppressed
	"Monmouth County, NJ"	"34025"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	25	Suppressed
	"Monmouth County, NJ"	"34025"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	24	Suppressed
	"Monmouth County, NJ"	"34025"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	31	Suppressed
	"Monmouth County, NJ"	"34025"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	280	Suppressed
	"Monmouth County, NJ"	"34025"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	275	Suppressed
	"Monmouth County, NJ"	"34025"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	288	Suppressed
	"Monmouth County, NJ"	"34025"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	320	Suppressed
	"Monmouth County, NJ"	"34025"	"Non-Hispanic White"	"6"	"2003"	"2003"	11	5763	1.91 (Unreliable)
	"Monmouth County, NJ"	"34025"	"Non-Hispanic White"	"6"	"2004"	"2004"	12	5407	2.22 (Unreliable)
	"Monmouth County, NJ"	"34025"	"Non-Hispanic White"	"6"	"2005"	"2005"	20	5261	3.80
	"Monmouth County, NJ"	"34025"	"Non-Hispanic White"	"6"	"2006"	"2006"	18	5036	3.57 (Unreliable)
	"Monmouth County, NJ"	"34025"	"Non-Hispanic Black"	"7"	"2003"	"2003"	11	724	15.19 (Unreliable)
	"Monmouth County, NJ"	"34025"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	630	Suppressed
	"Monmouth County, NJ"	"34025"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	617	Suppressed
	"Monmouth County, NJ"	"34025"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	678	Suppressed
	"Morris County, NJ"	"34027"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	133	Suppressed
	"Morris County, NJ"	"34027"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	149	Suppressed
	"Morris County, NJ"	"34027"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	128	Suppressed
	"Morris County, NJ"	"34027"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	162	Suppressed
	"Morris County, NJ"	"34027"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	125	Suppressed
	"Morris County, NJ"	"34027"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	140	Suppressed
	"Morris County, NJ"	"34027"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	123	Suppressed
	"Morris County, NJ"	"34027"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	137	Suppressed
	"Morris County, NJ"	"34027"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	24	Suppressed
	"Morris County, NJ"	"34027"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	21	Suppressed
	"Morris County, NJ"	"34027"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	27	Suppressed
	"Morris County, NJ"	"34027"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	29	Suppressed
	"Morris County, NJ"	"34027"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	662	Suppressed
	"Morris County, NJ"	"34027"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	658	Suppressed
	"Morris County, NJ"	"34027"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	611	Suppressed
	"Morris County, NJ"	"34027"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	645	Suppressed
	"Morris County, NJ"	"34027"	"Non-Hispanic White"	"6"	"2003"	"2003"	17	4606	3.69 (Unreliable)
	"Morris County, NJ"	"34027"	"Non-Hispanic White"	"6"	"2004"	"2004"	12	4298	2.79 (Unreliable)
	"Morris County, NJ"	"34027"	"Non-Hispanic White"	"6"	"2005"	"2005"	Suppressed	3979	Suppressed
	"Morris County, NJ"	"34027"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	3849	Suppressed
	"Morris County, NJ"	"34027"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	148	Suppressed
	"Morris County, NJ"	"34027"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	159	Suppressed
	"Morris County, NJ"	"34027"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	156	Suppressed
	"Morris County, NJ"	"34027"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	155	Suppressed
	"Ocean County, NJ"	"34029"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	440	Suppressed
	"Ocean County, NJ"	"34029"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	540	Suppressed
	"Ocean County, NJ"	"34029"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	631	Suppressed
	"Ocean County, NJ"	"34029"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	658	Suppressed
	"Ocean County, NJ"	"34029"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	185	Suppressed
	"Ocean County, NJ"	"34029"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	209	Suppressed
	"Ocean County, NJ"	"34029"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	206	Suppressed
	"Ocean County, NJ"	"34029"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	213	Suppressed
	"Ocean County, NJ"	"34029"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	17	Suppressed
	"Ocean County, NJ"	"34029"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	23	Suppressed
	"Ocean County, NJ"	"34029"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	13	Suppressed
	"Ocean County, NJ"	"34029"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	18	Suppressed
	"Ocean County, NJ"	"34029"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	177	Suppressed
	"Ocean County, NJ"	"34029"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	167	Suppressed
	"Ocean County, NJ"	"34029"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	175	Suppressed
	"Ocean County, NJ"	"34029"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	183	Suppressed
	"Ocean County, NJ"	"34029"	"Non-Hispanic White"	"6"	"2003"	"2003"	22	6238	3.53
	"Ocean County, NJ"	"34029"	"Non-Hispanic White"	"6"	"2004"	"2004"	21	6334	3.32
	"Ocean County, NJ"	"34029"	"Non-Hispanic White"	"6"	"2005"	"2005"	18	6414	2.81 (Unreliable)
	"Ocean County, NJ"	"34029"	"Non-Hispanic White"	"6"	"2006"	"2006"	29	6247	4.64
	"Ocean County, NJ"	"34029"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	243	Suppressed
	"Ocean County, NJ"	"34029"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	235	Suppressed
	"Ocean County, NJ"	"34029"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	242	Suppressed
	"Ocean County, NJ"	"34029"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	279	Suppressed
	"Passaic County, NJ"	"34031"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	801	Suppressed
	"Passaic County, NJ"	"34031"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	902	Suppressed
	"Passaic County, NJ"	"34031"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	1043	Suppressed
	"Passaic County, NJ"	"34031"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	1027	Suppressed
	"Passaic County, NJ"	"34031"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	732	Suppressed
	"Passaic County, NJ"	"34031"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	719	Suppressed
	"Passaic County, NJ"	"34031"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	706	Suppressed
	"Passaic County, NJ"	"34031"	"Puerto Rican"	"2180-8"	"2006"	"2006"	10	761	13.14 (Unreliable)
	"Passaic County, NJ"	"34031"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	24	Suppressed
	"Passaic County, NJ"	"34031"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	38	Suppressed
	"Passaic County, NJ"	"34031"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	37	Suppressed
	"Passaic County, NJ"	"34031"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	32	Suppressed
	"Passaic County, NJ"	"34031"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	2018	Suppressed
	"Passaic County, NJ"	"34031"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1882	Suppressed
	"Passaic County, NJ"	"34031"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1870	Suppressed
	"Passaic County, NJ"	"34031"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	1777	Suppressed
	"Passaic County, NJ"	"34031"	"Non-Hispanic White"	"6"	"2003"	"2003"	13	2862	4.54 (Unreliable)
	"Passaic County, NJ"	"34031"	"Non-Hispanic White"	"6"	"2004"	"2004"	10	2832	3.53 (Unreliable)
	"Passaic County, NJ"	"34031"	"Non-Hispanic White"	"6"	"2005"	"2005"	11	2681	4.10 (Unreliable)
	"Passaic County, NJ"	"34031"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	2604	Suppressed
	"Passaic County, NJ"	"34031"	"Non-Hispanic Black"	"7"	"2003"	"2003"	10	935	10.70 (Unreliable)
	"Passaic County, NJ"	"34031"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	871	Suppressed
	"Passaic County, NJ"	"34031"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	885	Suppressed
	"Passaic County, NJ"	"34031"	"Non-Hispanic Black"	"7"	"2006"	"2006"	12	918	13.07 (Unreliable)
	"Somerset County, NJ"	"34035"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	145	Suppressed
	"Somerset County, NJ"	"34035"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	151	Suppressed
	"Somerset County, NJ"	"34035"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	154	Suppressed
	"Somerset County, NJ"	"34035"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	163	Suppressed
	"Somerset County, NJ"	"34035"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	70	Suppressed
	"Somerset County, NJ"	"34035"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	94	Suppressed
	"Somerset County, NJ"	"34035"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	97	Suppressed
	"Somerset County, NJ"	"34035"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	76	Suppressed
	"Somerset County, NJ"	"34035"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	16	Suppressed
	"Somerset County, NJ"	"34035"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	21	Suppressed
	"Somerset County, NJ"	"34035"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	15	Suppressed
	"Somerset County, NJ"	"34035"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	13	Suppressed
	"Somerset County, NJ"	"34035"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	514	Suppressed
	"Somerset County, NJ"	"34035"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	535	Suppressed
	"Somerset County, NJ"	"34035"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	545	Suppressed
	"Somerset County, NJ"	"34035"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	580	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic White"	"6"	"2003"	"2003"	Suppressed	2562	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic White"	"6"	"2004"	"2004"	Suppressed	2385	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic White"	"6"	"2005"	"2005"	Suppressed	2290	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	2042	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	409	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	367	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	356	Suppressed
	"Somerset County, NJ"	"34035"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	387	Suppressed
	"Union County, NJ"	"34039"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	236	Suppressed
	"Union County, NJ"	"34039"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	261	Suppressed
	"Union County, NJ"	"34039"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	291	Suppressed
	"Union County, NJ"	"34039"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	304	Suppressed
	"Union County, NJ"	"34039"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	447	Suppressed
	"Union County, NJ"	"34039"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	445	Suppressed
	"Union County, NJ"	"34039"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	417	Suppressed
	"Union County, NJ"	"34039"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	433	Suppressed
	"Union County, NJ"	"34039"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	103	Suppressed
	"Union County, NJ"	"34039"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	118	Suppressed
	"Union County, NJ"	"34039"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	122	Suppressed
	"Union County, NJ"	"34039"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	111	Suppressed
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	1767	Suppressed
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1810	Suppressed
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1825	Suppressed
	"Union County, NJ"	"34039"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	1924	Suppressed
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"2003"	"2003"	10	3040	3.29 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"2004"	"2004"	15	2954	5.08 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"2005"	"2005"	Suppressed	2752	Suppressed
	"Union County, NJ"	"34039"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	2702	Suppressed
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"2003"	"2003"	11	1632	6.74 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"2004"	"2004"	12	1563	7.68 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"2005"	"2005"	18	1534	11.73 (Unreliable)
	"Union County, NJ"	"34039"	"Non-Hispanic Black"	"7"	"2006"	"2006"	18	1634	11.02 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	562	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	681	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	792	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	733	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	533	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	538	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	601	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	582	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	25	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	24	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	23	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	22	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	217	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	224	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	235	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	269	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2003"	"2003"	34	6210	5.48
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2004"	"2004"	20	5870	3.41
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2005"	"2005"	20	5797	3.45
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic White"	"6"	"2006"	"2006"	31	5783	5.36
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2003"	"2003"	10	703	14.22 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	672	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2005"	"2005"	12	709	16.93 (Unreliable)
	"Unidentified Counties, NJ"	"34999"	"Non-Hispanic Black"	"7"	"2006"	"2006"	11	756	14.55 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	1872	Suppressed
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2004"	"2004"	14	2048	6.84 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	2266	Suppressed
	"Bernalillo County, NM"	"35001"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	2580	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	32	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	42	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	40	Suppressed
	"Bernalillo County, NM"	"35001"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	50	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	36	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	29	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	34	Suppressed
	"Bernalillo County, NM"	"35001"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	48	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	36	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	50	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	45	Suppressed
	"Bernalillo County, NM"	"35001"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	75	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2003"	"2003"	20	2919	6.85
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2004"	"2004"	26	3058	8.50
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2005"	"2005"	17	2985	5.70 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic White"	"6"	"2006"	"2006"	15	2873	5.22 (Unreliable)
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	205	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	202	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	221	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	243	Suppressed
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2003"	"2003"	27	5348	5.05
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2004"	"2004"	26	5379	4.83
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2005"	"2005"	30	5534	5.42
	"Unidentified Counties, NM"	"35999"	"Mexican"	"2148-5"	"2006"	"2006"	36	5874	6.13
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	38	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	36	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	41	Suppressed
	"Unidentified Counties, NM"	"35999"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	49	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	14	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	13	Suppressed
	"Unidentified Counties, NM"	"35999"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	10	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	72	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	82	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	88	Suppressed
	"Unidentified Counties, NM"	"35999"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	96	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2003"	"2003"	35	5687	6.15
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2004"	"2004"	43	5798	7.42
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2005"	"2005"	37	5495	6.73
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic White"	"6"	"2006"	"2006"	37	5717	6.47
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	271	Suppressed
	"Unidentified Counties, NM"	"35999"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	249	Suppressed
