"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	29	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	28	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	25	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	29	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	717	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	776	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	875	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	912	Suppressed
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2003"	"2003"	231	54074	4.27
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2004"	"2004"	221	53344	4.14
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2005"	"2005"	234	52967	4.42
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2006"	"2006"	245	54061	4.53
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2003"	"2003"	36	5251	6.86
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2004"	"2004"	50	5569	8.98
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2005"	"2005"	61	5795	10.53
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2006"	"2006"	59	6306	9.36
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	252	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	725	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	742	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	967	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	16	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	28	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	30	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	32	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	12	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	10	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	59	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	87	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	87	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	221	Suppressed
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2003"	"2003"	168	22664	7.41
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2004"	"2004"	146	22419	6.51
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2005"	"2005"	155	21859	7.09
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2006"	"2006"	154	22650	6.80
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2003"	"2003"	279	18542	15.05
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2004"	"2004"	268	18491	14.49
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2005"	"2005"	318	18633	17.07
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2006"	"2006"	309	21075	14.66
	"Missouri"	"29"	"Mexican"	"2148-5"	"2003"	"2003"	16	2631	6.08 (Unreliable)
	"Missouri"	"29"	"Mexican"	"2148-5"	"2004"	"2004"	26	2885	9.01
	"Missouri"	"29"	"Mexican"	"2148-5"	"2005"	"2005"	14	3231	4.33 (Unreliable)
	"Missouri"	"29"	"Mexican"	"2148-5"	"2006"	"2006"	18	3416	5.27 (Unreliable)
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	117	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	119	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	147	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	138	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	41	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	46	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	51	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	46	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	390	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	284	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	318	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	362	Suppressed
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2003"	"2003"	409	60488	6.76
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2004"	"2004"	385	60455	6.37
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2005"	"2005"	404	60650	6.66
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2006"	"2006"	393	62116	6.33
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2003"	"2003"	157	11012	14.26
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2004"	"2004"	152	11278	13.48
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2005"	"2005"	158	11479	13.76
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2006"	"2006"	174	12335	14.11
	"Montana"	"30"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	174	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	182	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	197	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	200	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	10	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	13	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	14	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	13	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	22	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	24	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	27	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	18	Suppressed
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2003"	"2003"	62	9299	6.67
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2004"	"2004"	34	9303	3.65
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2005"	"2005"	62	9281	6.68
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2006"	"2006"	47	9822	4.79
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	49	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	47	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	58	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	45	Suppressed
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2003"	"2003"	12	2693	4.46 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2004"	"2004"	16	2712	5.90 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2005"	"2005"	17	2911	5.84 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2006"	"2006"	17	2944	5.77 (Unreliable)
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	28	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	36	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	44	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	54	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	15	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	12	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	11	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	18	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	528	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	515	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	554	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	602	Suppressed
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2003"	"2003"	92	19404	4.74
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2004"	"2004"	115	19657	5.85
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2005"	"2005"	95	19751	4.81
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2006"	"2006"	102	19976	5.11
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2003"	"2003"	22	1444	15.24
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2004"	"2004"	21	1536	13.67
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2005"	"2005"	20	1523	13.13
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2006"	"2006"	17	1715	9.91 (Unreliable)
	"Nevada"	"32"	"Mexican"	"2148-5"	"2003"	"2003"	43	10172	4.23
	"Nevada"	"32"	"Mexican"	"2148-5"	"2004"	"2004"	49	10855	4.51
	"Nevada"	"32"	"Mexican"	"2148-5"	"2005"	"2005"	52	11777	4.42
	"Nevada"	"32"	"Mexican"	"2148-5"	"2006"	"2006"	72	12857	5.60
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	247	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	274	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	267	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	289	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	203	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	197	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	199	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	233	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	1197	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1252	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1393	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2006"	"2006"	16	1607	9.96 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2003"	"2003"	91	15612	5.83
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2004"	"2004"	91	15994	5.69
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2005"	"2005"	88	16506	5.33
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2006"	"2006"	93	16828	5.53
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2003"	"2003"	27	2752	9.81
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2004"	"2004"	40	2807	14.25
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2005"	"2005"	38	2998	12.68
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2006"	"2006"	54	3334	16.20
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	133	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	125	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	129	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	141	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	130	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	132	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	136	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	170	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	16	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	17	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	14	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	181	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	154	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	166	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	161	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2003"	"2003"	52	12590	4.13
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2004"	"2004"	67	12881	5.20
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2005"	"2005"	66	12912	5.11
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2006"	"2006"	73	12833	5.69
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	173	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	190	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	187	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	213	Suppressed
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2003"	"2003"	24	5300	4.53
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2004"	"2004"	34	5931	5.73
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2005"	"2005"	32	6479	4.94
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2006"	"2006"	31	6664	4.65
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2003"	"2003"	54	6758	7.99
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2004"	"2004"	52	6742	7.71
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2005"	"2005"	47	6620	7.10
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2006"	"2006"	59	6974	8.46
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	739	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	757	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	803	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	769	Suppressed
	"New Jersey"	"34"	"Central or South American"	"4"	"2003"	"2003"	59	13537	4.36
	"New Jersey"	"34"	"Central or South American"	"4"	"2004"	"2004"	61	13686	4.46
	"New Jersey"	"34"	"Central or South American"	"4"	"2005"	"2005"	49	13855	3.54
	"New Jersey"	"34"	"Central or South American"	"4"	"2006"	"2006"	52	14131	3.68
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2003"	"2003"	238	61912	3.84
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2004"	"2004"	235	59953	3.92
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2005"	"2005"	193	58014	3.33
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2006"	"2006"	216	56974	3.79
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2003"	"2003"	216	17601	12.27
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2004"	"2004"	193	16936	11.40
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2005"	"2005"	200	16731	11.95
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2006"	"2006"	208	17459	11.91
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2003"	"2003"	36	7220	4.99
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2004"	"2004"	40	7427	5.39
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2005"	"2005"	37	7800	4.74
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2006"	"2006"	45	8454	5.32
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	70	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	78	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	81	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	99	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	42	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	43	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	47	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	58	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	108	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	132	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	133	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	171	Suppressed
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2003"	"2003"	55	8606	6.39
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2004"	"2004"	69	8856	7.79
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2005"	"2005"	54	8480	6.37
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2006"	"2006"	52	8590	6.05
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	476	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	451	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	482	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	509	Suppressed
	"New York"	"36"	"Mexican"	"2148-5"	"2003"	"2003"	37	9366	3.95
	"New York"	"36"	"Mexican"	"2148-5"	"2004"	"2004"	47	10748	4.37
	"New York"	"36"	"Mexican"	"2148-5"	"2005"	"2005"	48	11115	4.32
	"New York"	"36"	"Mexican"	"2148-5"	"2006"	"2006"	48	11576	4.15
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2003"	"2003"	99	12512	7.91
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2004"	"2004"	110	14328	7.68
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2005"	"2005"	98	14251	6.88
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2006"	"2006"	123	14600	8.42
	"New York"	"36"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	405	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	499	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	500	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	528	Suppressed
	"New York"	"36"	"Central or South American"	"4"	"2003"	"2003"	141	24529	5.75
	"New York"	"36"	"Central or South American"	"4"	"2004"	"2004"	115	26799	4.29
	"New York"	"36"	"Central or South American"	"4"	"2005"	"2005"	129	27099	4.76
	"New York"	"36"	"Central or South American"	"4"	"2006"	"2006"	120	28511	4.21
	"New York"	"36"	"Non-Hispanic White"	"6"	"2003"	"2003"	584	132088	4.42
	"New York"	"36"	"Non-Hispanic White"	"6"	"2004"	"2004"	627	128426	4.88
	"New York"	"36"	"Non-Hispanic White"	"6"	"2005"	"2005"	581	125171	4.64
	"New York"	"36"	"Non-Hispanic White"	"6"	"2006"	"2006"	539	125404	4.30
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2003"	"2003"	534	43796	12.19
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2004"	"2004"	509	42437	11.99
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2005"	"2005"	465	41901	11.10
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2006"	"2006"	479	42453	11.28
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2003"	"2003"	88	12222	7.20
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2004"	"2004"	87	13078	6.65
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2005"	"2005"	92	14524	6.33
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2006"	"2006"	89	15484	5.75
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	670	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	744	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	843	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	976	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	128	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	135	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	138	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	171	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"2003"	"2003"	18	2932	6.14 (Unreliable)
	"North Carolina"	"37"	"Central or South American"	"4"	"2004"	"2004"	20	3173	6.30
	"North Carolina"	"37"	"Central or South American"	"4"	"2005"	"2005"	19	3847	4.94 (Unreliable)
	"North Carolina"	"37"	"Central or South American"	"4"	"2006"	"2006"	25	4336	5.77
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2003"	"2003"	416	70473	5.90
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2004"	"2004"	442	70256	6.29
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2005"	"2005"	477	70288	6.79
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2006"	"2006"	431	71382	6.04
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2003"	"2003"	407	26983	15.08
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2004"	"2004"	441	27430	16.08
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2005"	"2005"	454	28195	16.10
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2006"	"2006"	440	29712	14.81
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	97	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	103	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	100	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	180	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	14	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	13	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	15	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	11	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	14	Suppressed
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2003"	"2003"	46	6571	7.00
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2004"	"2004"	36	6633	5.43
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2005"	"2005"	37	6731	5.50
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2006"	"2006"	37	7109	5.20
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	106	Suppressed
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	91	Suppressed
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	122	Suppressed
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	117	Suppressed
