"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Nebraska"	"31"	"Origin unknown or not stated"	"9"	"2012"	"2012"	Suppressed	11	Suppressed
	"Nebraska"	"31"	"Origin unknown or not stated"	"9"	"2013"	"2013"	Suppressed	20	Suppressed
	"Nebraska"	"31"	"Origin unknown or not stated"	"9"	"2014"	"2014"	Suppressed	23	Suppressed
	"Nebraska"	"31"	"Origin unknown or not stated"	"9"	"2015"	"2015"	Suppressed	15	Suppressed
	"Nevada"	"32"	"Mexican"	"2148-5"	"2007"	"2007"	88	13229	6.65
	"Nevada"	"32"	"Mexican"	"2148-5"	"2008"	"2008"	61	12601	4.84
	"Nevada"	"32"	"Mexican"	"2148-5"	"2009"	"2009"	56	11428	4.90
	"Nevada"	"32"	"Mexican"	"2148-5"	"2010"	"2010"	48	10506	4.57
	"Nevada"	"32"	"Mexican"	"2148-5"	"2011"	"2011"	65	10226	6.36
	"Nevada"	"32"	"Mexican"	"2148-5"	"2012"	"2012"	35	9850	3.55
	"Nevada"	"32"	"Mexican"	"2148-5"	"2013"	"2013"	36	9999	3.60
	"Nevada"	"32"	"Mexican"	"2148-5"	"2014"	"2014"	49	10381	4.72
	"Nevada"	"32"	"Mexican"	"2148-5"	"2015"	"2015"	49	10325	4.75
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	333	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	328	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	302	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	263	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	264	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	272	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	299	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	307	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	330	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	259	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	256	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	241	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	249	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	256	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	223	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	274	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	259	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	339	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	1805	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	1748	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	1669	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2010"	"2010"	12	1302	9.22 (Unreliable)
	"Nevada"	"32"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	1226	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	1286	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	1358	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2014"	"2014"	12	1305	9.20 (Unreliable)
	"Nevada"	"32"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	1473	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	Suppressed	506	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	Suppressed	431	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	Suppressed	707	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	Suppressed	1078	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	Suppressed	1077	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	1128	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	Suppressed	788	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	Suppressed	754	Suppressed
	"Nevada"	"32"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	Suppressed	758	Suppressed
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2007"	"2007"	94	16987	5.53
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2008"	"2008"	77	16228	4.74
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2009"	"2009"	98	15934	6.15
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2010"	"2010"	77	15750	4.89
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2011"	"2011"	83	15259	5.44
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2012"	"2012"	73	14967	4.88
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2013"	"2013"	76	14951	5.08
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2014"	"2014"	72	15151	4.75
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2015"	"2015"	63	14937	4.22
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2007"	"2007"	38	3604	10.54
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2008"	"2008"	41	3601	11.39
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2009"	"2009"	28	3599	7.78
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2010"	"2010"	38	3541	10.73
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2011"	"2011"	28	3695	7.58
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2012"	"2012"	31	3709	8.36
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2013"	"2013"	48	3909	12.28
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2014"	"2014"	35	4259	8.22
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2015"	"2015"	42	4455	9.43
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2007"	"2007"	21	3779	5.56
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2008"	"2008"	13	3634	3.58 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2009"	"2009"	15	3438	4.36 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2010"	"2010"	14	3177	4.41 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2011"	"2011"	14	3209	4.36 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2012"	"2012"	17	3299	5.15 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2013"	"2013"	12	3255	3.69 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2014"	"2014"	16	3347	4.78 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic other races"	"8"	"2015"	"2015"	22	3560	6.18
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2007"	"2007"	Suppressed	679	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2008"	"2008"	Suppressed	679	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2009"	"2009"	Suppressed	294	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2010"	"2010"	Suppressed	68	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2011"	"2011"	Suppressed	84	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2012"	"2012"	Suppressed	177	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2013"	"2013"	Suppressed	197	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2014"	"2014"	Suppressed	98	Suppressed
	"Nevada"	"32"	"Origin unknown or not stated"	"9"	"2015"	"2015"	Suppressed	121	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	123	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	134	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	99	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	93	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	79	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	94	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	92	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	85	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	104	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	168	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	150	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	142	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	123	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	136	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	169	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	154	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	159	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	173	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	10	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	10	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	14	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	12	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	10	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	11	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	13	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	15	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	147	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	122	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	134	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	108	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	97	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	121	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	98	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	115	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	123	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	Suppressed	149	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	Suppressed	132	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	Suppressed	167	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	Suppressed	191	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	Suppressed	216	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	165	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	Suppressed	158	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	Suppressed	219	Suppressed
	"New Hampshire"	"33"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	Suppressed	223	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2007"	"2007"	66	12618	5.23
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2008"	"2008"	49	12200	4.02
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2009"	"2009"	57	11954	4.77
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2010"	"2010"	43	11511	3.74
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2011"	"2011"	50	11392	4.39
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2012"	"2012"	39	10975	3.55
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2013"	"2013"	58	11064	5.24
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2014"	"2014"	48	10917	4.40
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2015"	"2015"	43	10928	3.93
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Suppressed	204	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Suppressed	233	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Suppressed	217	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Suppressed	224	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Suppressed	234	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Suppressed	202	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2013"	"2013"	Suppressed	215	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	189	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	237	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2007"	"2007"	Suppressed	535	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2008"	"2008"	Suppressed	552	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2009"	"2009"	Suppressed	566	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2010"	"2010"	Suppressed	514	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2011"	"2011"	Suppressed	528	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2012"	"2012"	Suppressed	504	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2013"	"2013"	Suppressed	498	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2014"	"2014"	Suppressed	519	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic other races"	"8"	"2015"	"2015"	Suppressed	533	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2007"	"2007"	Suppressed	218	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2008"	"2008"	Suppressed	150	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2009"	"2009"	Suppressed	88	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2010"	"2010"	Suppressed	96	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2011"	"2011"	Suppressed	157	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2012"	"2012"	Suppressed	112	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2013"	"2013"	Suppressed	106	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2014"	"2014"	Suppressed	86	Suppressed
	"New Hampshire"	"33"	"Origin unknown or not stated"	"9"	"2015"	"2015"	Suppressed	97	Suppressed
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2007"	"2007"	31	6983	4.44
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2008"	"2008"	30	6573	4.56
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2009"	"2009"	34	6380	5.33
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2010"	"2010"	33	6192	5.33
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2011"	"2011"	17	5771	2.95 (Unreliable)
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2012"	"2012"	17	5676	3.00 (Unreliable)
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2013"	"2013"	17	5263	3.23 (Unreliable)
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2014"	"2014"	21	4801	4.37
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2015"	"2015"	16	5094	3.14 (Unreliable)
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2007"	"2007"	61	7126	8.56
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2008"	"2008"	53	7008	7.56
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2009"	"2009"	49	6718	7.29
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2010"	"2010"	44	6512	6.76
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2011"	"2011"	50	6754	7.40
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2012"	"2012"	42	6556	6.41
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2013"	"2013"	32	6435	4.97
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2014"	"2014"	43	6346	6.78
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2015"	"2015"	44	6113	7.20
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	705	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	686	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	738	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	731	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	695	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	737	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	696	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	743	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	721	Suppressed
	"New Jersey"	"34"	"Central or South American"	"4"	"2007"	"2007"	61	14408	4.23
	"New Jersey"	"34"	"Central or South American"	"4"	"2008"	"2008"	43	13988	3.07
	"New Jersey"	"34"	"Central or South American"	"4"	"2009"	"2009"	43	12873	3.34
	"New Jersey"	"34"	"Central or South American"	"4"	"2010"	"2010"	44	12070	3.65
	"New Jersey"	"34"	"Central or South American"	"4"	"2011"	"2011"	48	12765	3.76
	"New Jersey"	"34"	"Central or South American"	"4"	"2012"	"2012"	48	13731	3.50
	"New Jersey"	"34"	"Central or South American"	"4"	"2013"	"2013"	52	13611	3.82
	"New Jersey"	"34"	"Central or South American"	"4"	"2014"	"2014"	57	13639	4.18
	"New Jersey"	"34"	"Central or South American"	"4"	"2015"	"2015"	43	11814	3.64
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	Suppressed	812	Suppressed
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	Suppressed	1041	Suppressed
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	14	2295	6.10 (Unreliable)
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	Suppressed	2498	Suppressed
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	13	2028	6.41 (Unreliable)
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	911	Suppressed
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	Suppressed	1246	Suppressed
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	10	1738	5.75 (Unreliable)
	"New Jersey"	"34"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	21	4177	5.03
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2007"	"2007"	189	56243	3.36
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2008"	"2008"	225	53540	4.20
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2009"	"2009"	187	52163	3.58
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2010"	"2010"	146	50455	2.89
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2011"	"2011"	173	49661	3.48
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2012"	"2012"	154	47944	3.21
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2013"	"2013"	139	48018	2.89
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2014"	"2014"	148	48196	3.07
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2015"	"2015"	165	47425	3.48
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2007"	"2007"	203	17816	11.39
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2008"	"2008"	225	17430	12.91
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2009"	"2009"	205	17135	11.96
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2010"	"2010"	189	16332	11.57
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2011"	"2011"	180	16047	11.22
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2012"	"2012"	142	16183	8.77
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2013"	"2013"	171	15570	10.98
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2014"	"2014"	138	15528	8.89
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2015"	"2015"	147	14880	9.88
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2007"	"2007"	28	11851	2.36
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2008"	"2008"	28	12115	2.31
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2009"	"2009"	41	11678	3.51
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2010"	"2010"	44	11754	3.74
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2011"	"2011"	48	11846	4.05
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2012"	"2012"	45	12218	3.68
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2013"	"2013"	39	11487	3.40
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2014"	"2014"	28	11846	2.36
	"New Jersey"	"34"	"Non-Hispanic other races"	"8"	"2015"	"2015"	38	11627	3.27
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2007"	"2007"	Suppressed	119	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2008"	"2008"	Suppressed	329	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2009"	"2009"	Suppressed	351	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2010"	"2010"	Suppressed	378	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2011"	"2011"	Suppressed	316	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2012"	"2012"	Suppressed	274	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2013"	"2013"	Suppressed	249	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2014"	"2014"	Suppressed	468	Suppressed
	"New Jersey"	"34"	"Origin unknown or not stated"	"9"	"2015"	"2015"	Suppressed	1276	Suppressed
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2007"	"2007"	50	9191	5.44
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2008"	"2008"	31	5981	5.18
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2009"	"2009"	31	6717	4.62
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2010"	"2010"	28	5935	4.72
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2011"	"2011"	36	5248	6.86
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2012"	"2012"	38	4782	7.95
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2013"	"2013"	26	4985	5.22
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2014"	"2014"	25	5108	4.89
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2015"	"2015"	24	5233	4.59
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	95	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	88	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	97	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	84	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	88	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	110	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	110	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	123	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	99	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	52	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	40	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	46	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	46	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	28	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	39	Suppressed
