"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	82	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	10	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	18	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	11	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	26	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	194	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	232	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	266	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	320	Suppressed
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"1995"	"1995"	306	49834	6.14
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"1996"	"1996"	269	50726	5.30
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"1997"	"1997"	278	51234	5.43
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"1998"	"1998"	273	51089	5.34
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"1995"	"1995"	42	2705	15.53
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"1996"	"1996"	36	3049	11.81
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"1997"	"1997"	43	3284	13.09
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"1998"	"1998"	43	3594	11.96
	"Mississippi"	"28"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	110	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	136	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	154	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	195	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	16	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	17	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	17	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	20	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	10	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	11	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	12	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	18	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	21	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	20	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	27	Suppressed
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"1995"	"1995"	146	21321	6.85
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"1996"	"1996"	162	21156	7.66
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"1997"	"1997"	159	21663	7.34
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"1998"	"1998"	139	22523	6.17
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"1995"	"1995"	277	19241	14.40
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"1996"	"1996"	275	18958	14.51
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"1997"	"1997"	277	18961	14.61
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"1998"	"1998"	287	19343	14.84
	"Missouri"	"29"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	942	Suppressed
	"Missouri"	"29"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	1131	Suppressed
	"Missouri"	"29"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	1298	Suppressed
	"Missouri"	"29"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	1439	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	73	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	75	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	78	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	75	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	16	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	23	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	27	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	35	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	131	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	145	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	191	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	224	Suppressed
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"1995"	"1995"	371	59423	6.24
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"1996"	"1996"	380	59757	6.36
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"1997"	"1997"	367	59788	6.14
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"1998"	"1998"	376	60554	6.21
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"1995"	"1995"	145	10990	13.19
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"1996"	"1996"	166	11089	14.97
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"1997"	"1997"	167	10999	15.18
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"1998"	"1998"	186	11367	16.36
	"Montana"	"30"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	175	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	173	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	168	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	161	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	12	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	11	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	16	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	10	Suppressed
	"Montana"	"30"	"Non-Hispanic White"	"6"	"1995"	"1995"	67	9226	7.26
	"Montana"	"30"	"Non-Hispanic White"	"6"	"1996"	"1996"	57	8894	6.41
	"Montana"	"30"	"Non-Hispanic White"	"6"	"1997"	"1997"	53	8818	6.01
	"Montana"	"30"	"Non-Hispanic White"	"6"	"1998"	"1998"	64	8951	7.15
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	33	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	31	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	18	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	38	Suppressed
	"Nebraska"	"31"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	1259	Suppressed
	"Nebraska"	"31"	"Mexican"	"2148-5"	"1996"	"1996"	12	1436	8.36 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"1997"	"1997"	17	1563	10.88 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"1998"	"1998"	10	1729	5.78 (Unreliable)
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	18	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	25	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	22	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	18	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	12	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	10	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	150	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	184	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	219	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	243	Suppressed
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"1995"	"1995"	135	19289	7.00
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"1996"	"1996"	158	19050	8.29
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"1997"	"1997"	126	18817	6.70
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"1998"	"1998"	121	18753	6.45
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"1995"	"1995"	11	1209	9.10 (Unreliable)
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"1996"	"1996"	17	1193	14.25 (Unreliable)
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"1997"	"1997"	21	1236	16.99
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"1998"	"1998"	24	1227	19.56
	"Nevada"	"32"	"Mexican"	"2148-5"	"1995"	"1995"	22	4989	4.41
	"Nevada"	"32"	"Mexican"	"2148-5"	"1996"	"1996"	25	5695	4.39
	"Nevada"	"32"	"Mexican"	"2148-5"	"1997"	"1997"	35	6201	5.64
	"Nevada"	"32"	"Mexican"	"2148-5"	"1998"	"1998"	44	7086	6.21
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	122	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	134	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	163	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	170	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	117	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	138	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	136	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	165	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	646	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	725	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	718	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	640	Suppressed
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"1995"	"1995"	93	15459	6.02
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"1996"	"1996"	90	15386	5.85
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"1997"	"1997"	106	15121	7.01
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"1998"	"1998"	112	15603	7.18
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"1995"	"1995"	16	1863	8.59 (Unreliable)
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"1996"	"1996"	25	1941	12.88
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"1997"	"1997"	23	2064	11.14
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"1998"	"1998"	32	2182	14.67
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	48	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	58	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	64	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	61	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	65	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	73	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	64	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	74	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	17	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	13	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	27	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	23	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"1995"	"1995"	71	13659	5.20
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"1996"	"1996"	58	13649	4.25
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"1997"	"1997"	56	13350	4.19
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"1998"	"1998"	55	13332	4.13
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	75	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	98	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	96	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	116	Suppressed
	"New Jersey"	"34"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	2105	Suppressed
	"New Jersey"	"34"	"Mexican"	"2148-5"	"1996"	"1996"	22	2292	9.60
	"New Jersey"	"34"	"Mexican"	"2148-5"	"1997"	"1997"	16	2399	6.67 (Unreliable)
	"New Jersey"	"34"	"Mexican"	"2148-5"	"1998"	"1998"	11	2707	4.06 (Unreliable)
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"1995"	"1995"	64	7225	8.86
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"1996"	"1996"	61	7188	8.49
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"1997"	"1997"	62	6935	8.94
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"1998"	"1998"	69	7090	9.73
	"New Jersey"	"34"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	890	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	875	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	927	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	887	Suppressed
	"New Jersey"	"34"	"Central or South American"	"4"	"1995"	"1995"	46	8235	5.59
	"New Jersey"	"34"	"Central or South American"	"4"	"1996"	"1996"	51	8893	5.73
	"New Jersey"	"34"	"Central or South American"	"4"	"1997"	"1997"	48	9107	5.27
	"New Jersey"	"34"	"Central or South American"	"4"	"1998"	"1998"	38	9450	4.02
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"1995"	"1995"	344	69375	4.96
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"1996"	"1996"	293	67216	4.36
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"1997"	"1997"	272	66168	4.11
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"1998"	"1998"	286	66244	4.32
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"1995"	"1995"	240	19518	12.30
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"1996"	"1996"	287	19227	14.93
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"1997"	"1997"	273	19302	14.14
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"1998"	"1998"	255	19424	13.13
	"New Mexico"	"35"	"Mexican"	"2148-5"	"1995"	"1995"	17	4351	3.91 (Unreliable)
	"New Mexico"	"35"	"Mexican"	"2148-5"	"1996"	"1996"	31	4871	6.36
	"New Mexico"	"35"	"Mexican"	"2148-5"	"1997"	"1997"	25	4475	5.59
	"New Mexico"	"35"	"Mexican"	"2148-5"	"1998"	"1998"	40	4575	8.74
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	36	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	58	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	48	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	54	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	53	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	56	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	50	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	41	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	74	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	91	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	91	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	116	Suppressed
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"1995"	"1995"	63	9914	6.35
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"1996"	"1996"	67	10085	6.64
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"1997"	"1997"	52	9545	5.45
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"1998"	"1998"	67	9453	7.09
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	473	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	439	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	477	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	468	Suppressed
	"New York"	"36"	"Mexican"	"2148-5"	"1995"	"1995"	31	6161	5.03
	"New York"	"36"	"Mexican"	"2148-5"	"1996"	"1996"	38	6299	6.03
	"New York"	"36"	"Mexican"	"2148-5"	"1997"	"1997"	37	6091	6.07
	"New York"	"36"	"Mexican"	"2148-5"	"1998"	"1998"	22	6660	3.30
	"New York"	"36"	"Puerto Rican"	"2180-8"	"1995"	"1995"	159	16127	9.86
	"New York"	"36"	"Puerto Rican"	"2180-8"	"1996"	"1996"	131	15314	8.55
	"New York"	"36"	"Puerto Rican"	"2180-8"	"1997"	"1997"	110	15434	7.13
	"New York"	"36"	"Puerto Rican"	"2180-8"	"1998"	"1998"	110	15333	7.17
	"New York"	"36"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	499	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	475	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	496	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	454	Suppressed
	"New York"	"36"	"Central or South American"	"4"	"1995"	"1995"	151	24269	6.22
	"New York"	"36"	"Central or South American"	"4"	"1996"	"1996"	127	24690	5.14
	"New York"	"36"	"Central or South American"	"4"	"1997"	"1997"	114	23653	4.82
	"New York"	"36"	"Central or South American"	"4"	"1998"	"1998"	118	21475	5.49
	"New York"	"36"	"Non-Hispanic White"	"6"	"1995"	"1995"	636	121349	5.24
	"New York"	"36"	"Non-Hispanic White"	"6"	"1996"	"1996"	541	119291	4.54
	"New York"	"36"	"Non-Hispanic White"	"6"	"1997"	"1997"	550	117641	4.68
	"New York"	"36"	"Non-Hispanic White"	"6"	"1998"	"1998"	547	124220	4.40
	"New York"	"36"	"Non-Hispanic Black"	"7"	"1995"	"1995"	721	49730	14.50
	"New York"	"36"	"Non-Hispanic Black"	"7"	"1996"	"1996"	654	48096	13.60
	"New York"	"36"	"Non-Hispanic Black"	"7"	"1997"	"1997"	582	47172	12.34
	"New York"	"36"	"Non-Hispanic Black"	"7"	"1998"	"1998"	579	48533	11.93
	"North Carolina"	"37"	"Mexican"	"2148-5"	"1995"	"1995"	21	2935	7.16
	"North Carolina"	"37"	"Mexican"	"2148-5"	"1996"	"1996"	22	3867	5.69
	"North Carolina"	"37"	"Mexican"	"2148-5"	"1997"	"1997"	28	5069	5.52
	"North Carolina"	"37"	"Mexican"	"2148-5"	"1998"	"1998"	33	6011	5.49
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	413	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	445	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	499	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	552	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	60	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	91	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	91	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	79	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	592	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	799	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	847	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	1373	Suppressed
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"1995"	"1995"	457	67262	6.79
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"1996"	"1996"	492	68481	7.18
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"1997"	"1997"	487	69102	7.05
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"1998"	"1998"	473	71294	6.63
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"1995"	"1995"	422	26833	15.73
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"1996"	"1996"	400	27029	14.80
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"1997"	"1997"	417	27376	15.23
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"1998"	"1998"	483	28153	17.16
	"North Dakota"	"38"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	83	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	78	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	110	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	96	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	11	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	12	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	10	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	15	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	14	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	12	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	11	Suppressed
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"1995"	"1995"	46	7375	6.24
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"1996"	"1996"	37	7135	5.19
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"1997"	"1997"	43	7100	6.06
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"1998"	"1998"	54	6707	8.05
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	68	Suppressed
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	86	Suppressed
