"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	99	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	19	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	27	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	29	Suppressed
	"Minnesota"	"27"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	30	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	401	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	439	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	549	Suppressed
	"Minnesota"	"27"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	588	Suppressed
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"1999"	"1999"	281	50952	5.51
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2000"	"2000"	249	52098	4.78
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2001"	"2001"	245	53141	4.61
	"Minnesota"	"27"	"Non-Hispanic White"	"6"	"2002"	"2002"	251	52744	4.76
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"1999"	"1999"	49	3921	12.50
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2000"	"2000"	62	4378	14.16
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2001"	"2001"	37	4685	7.90
	"Minnesota"	"27"	"Non-Hispanic Black"	"7"	"2002"	"2002"	50	4750	10.53
	"Mississippi"	"28"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	235	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	343	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	401	Suppressed
	"Mississippi"	"28"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	538	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	27	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	27	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	15	Suppressed
	"Mississippi"	"28"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	25	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	27	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	44	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	60	Suppressed
	"Mississippi"	"28"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	46	Suppressed
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"1999"	"1999"	147	22171	6.63
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2000"	"2000"	159	22879	6.95
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2001"	"2001"	157	22073	7.11
	"Mississippi"	"28"	"Non-Hispanic White"	"6"	"2002"	"2002"	150	21749	6.90
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"1999"	"1999"	276	19398	14.23
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2000"	"2000"	300	19889	15.08
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2001"	"2001"	275	18809	14.62
	"Mississippi"	"28"	"Non-Hispanic Black"	"7"	"2002"	"2002"	263	18191	14.46
	"Missouri"	"29"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	1699	Suppressed
	"Missouri"	"29"	"Mexican"	"2148-5"	"2000"	"2000"	15	1932	7.76 (Unreliable)
	"Missouri"	"29"	"Mexican"	"2148-5"	"2001"	"2001"	10	2238	4.47 (Unreliable)
	"Missouri"	"29"	"Mexican"	"2148-5"	"2002"	"2002"	21	2462	8.53
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	92	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	115	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	90	Suppressed
	"Missouri"	"29"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	123	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	23	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	45	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	33	Suppressed
	"Missouri"	"29"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	44	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	268	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	394	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	390	Suppressed
	"Missouri"	"29"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	415	Suppressed
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"1999"	"1999"	357	60350	5.92
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2000"	"2000"	366	60502	6.05
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2001"	"2001"	349	59514	5.86
	"Missouri"	"29"	"Non-Hispanic White"	"6"	"2002"	"2002"	409	59079	6.92
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"1999"	"1999"	199	11231	17.72
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2000"	"2000"	160	11437	13.99
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2001"	"2001"	181	11087	16.33
	"Missouri"	"29"	"Non-Hispanic Black"	"7"	"2002"	"2002"	183	10983	16.66
	"Montana"	"30"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	167	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	155	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	172	Suppressed
	"Montana"	"30"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	160	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	11	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	10	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	12	Suppressed
	"Montana"	"30"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	11	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	16	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	18	Suppressed
	"Montana"	"30"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	23	Suppressed
	"Montana"	"30"	"Non-Hispanic White"	"6"	"1999"	"1999"	50	8954	5.58
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2000"	"2000"	46	8835	5.21
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2001"	"2001"	60	8798	6.82
	"Montana"	"30"	"Non-Hispanic White"	"6"	"2002"	"2002"	64	8967	7.14
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	32	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	34	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	38	Suppressed
	"Montana"	"30"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	32	Suppressed
	"Nebraska"	"31"	"Mexican"	"2148-5"	"1999"	"1999"	14	1809	7.74 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2000"	"2000"	17	2077	8.18 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2001"	"2001"	15	2336	6.42 (Unreliable)
	"Nebraska"	"31"	"Mexican"	"2148-5"	"2002"	"2002"	20	2630	7.60
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	25	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	27	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	32	Suppressed
	"Nebraska"	"31"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	33	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	12	Suppressed
	"Nebraska"	"31"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	13	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	245	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	328	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	383	Suppressed
	"Nebraska"	"31"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	467	Suppressed
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"1999"	"1999"	107	18851	5.68
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2000"	"2000"	125	19200	6.51
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2001"	"2001"	119	19056	6.24
	"Nebraska"	"31"	"Non-Hispanic White"	"6"	"2002"	"2002"	111	19121	5.81
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"1999"	"1999"	18	1257	14.32 (Unreliable)
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2000"	"2000"	20	1355	14.76
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2001"	"2001"	14	1355	10.33 (Unreliable)
	"Nebraska"	"31"	"Non-Hispanic Black"	"7"	"2002"	"2002"	28	1416	19.77
	"Nevada"	"32"	"Mexican"	"2148-5"	"1999"	"1999"	44	7593	5.79
	"Nevada"	"32"	"Mexican"	"2148-5"	"2000"	"2000"	57	8398	6.79
	"Nevada"	"32"	"Mexican"	"2148-5"	"2001"	"2001"	38	8943	4.25
	"Nevada"	"32"	"Mexican"	"2148-5"	"2002"	"2002"	42	9403	4.47
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	183	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	162	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	229	Suppressed
	"Nevada"	"32"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	212	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	149	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	174	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	192	Suppressed
	"Nevada"	"32"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	178	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	845	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	928	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	976	Suppressed
	"Nevada"	"32"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	1089	Suppressed
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"1999"	"1999"	96	15575	6.16
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2000"	"2000"	78	15724	4.96
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2001"	"2001"	70	15323	4.57
	"Nevada"	"32"	"Non-Hispanic White"	"6"	"2002"	"2002"	91	15638	5.82
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"1999"	"1999"	20	2117	9.45
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2000"	"2000"	27	2283	11.83
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2001"	"2001"	33	2414	13.67
	"Nevada"	"32"	"Non-Hispanic Black"	"7"	"2002"	"2002"	38	2534	15.00
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	79	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	101	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	128	Suppressed
	"New Hampshire"	"33"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	113	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	105	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	83	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	110	Suppressed
	"New Hampshire"	"33"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	96	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	104	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	132	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	183	Suppressed
	"New Hampshire"	"33"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	203	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"1999"	"1999"	64	12753	5.02
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2000"	"2000"	66	13135	5.02
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2001"	"2001"	46	12849	3.58
	"New Hampshire"	"33"	"Non-Hispanic White"	"6"	"2002"	"2002"	62	12690	4.89
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	121	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	141	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	159	Suppressed
	"New Hampshire"	"33"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	182	Suppressed
	"New Jersey"	"34"	"Mexican"	"2148-5"	"1999"	"1999"	23	3148	7.31
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2000"	"2000"	27	3453	7.82
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2001"	"2001"	25	4344	5.76
	"New Jersey"	"34"	"Mexican"	"2148-5"	"2002"	"2002"	24	4695	5.11
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"1999"	"1999"	63	7022	8.97
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2000"	"2000"	54	7095	7.61
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2001"	"2001"	63	6914	9.11
	"New Jersey"	"34"	"Puerto Rican"	"2180-8"	"2002"	"2002"	69	6659	10.36
	"New Jersey"	"34"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	869	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	883	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	847	Suppressed
	"New Jersey"	"34"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	810	Suppressed
	"New Jersey"	"34"	"Central or South American"	"4"	"1999"	"1999"	42	9948	4.22
	"New Jersey"	"34"	"Central or South American"	"4"	"2000"	"2000"	50	10670	4.69
	"New Jersey"	"34"	"Central or South American"	"4"	"2001"	"2001"	55	11016	4.99
	"New Jersey"	"34"	"Central or South American"	"4"	"2002"	"2002"	62	12304	5.04
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"1999"	"1999"	297	64762	4.59
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2000"	"2000"	270	64098	4.21
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2001"	"2001"	270	63266	4.27
	"New Jersey"	"34"	"Non-Hispanic White"	"6"	"2002"	"2002"	225	61741	3.64
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"1999"	"1999"	275	19151	14.36
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2000"	"2000"	263	19078	13.79
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2001"	"2001"	262	18710	14.00
	"New Jersey"	"34"	"Non-Hispanic Black"	"7"	"2002"	"2002"	233	18010	12.94
	"New Mexico"	"35"	"Mexican"	"2148-5"	"1999"	"1999"	32	4558	7.02
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2000"	"2000"	38	5204	7.30
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2001"	"2001"	42	6448	6.51
	"New Mexico"	"35"	"Mexican"	"2148-5"	"2002"	"2002"	52	7556	6.88
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	56	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	53	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	55	Suppressed
	"New Mexico"	"35"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	61	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	30	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	33	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	30	Suppressed
	"New Mexico"	"35"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	44	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	118	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	129	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	190	Suppressed
	"New Mexico"	"35"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	173	Suppressed
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"1999"	"1999"	70	9168	7.64
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2000"	"2000"	56	9056	6.18
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2001"	"2001"	59	8777	6.72
	"New Mexico"	"35"	"Non-Hispanic White"	"6"	"2002"	"2002"	45	8759	5.14
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	465	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2000"	"2000"	10	477	20.96 (Unreliable)
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	485	Suppressed
	"New Mexico"	"35"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	475	Suppressed
	"New York"	"36"	"Mexican"	"2148-5"	"1999"	"1999"	30	6858	4.37
	"New York"	"36"	"Mexican"	"2148-5"	"2000"	"2000"	39	8062	4.84
	"New York"	"36"	"Mexican"	"2148-5"	"2001"	"2001"	32	8645	3.70
	"New York"	"36"	"Mexican"	"2148-5"	"2002"	"2002"	46	8838	5.20
	"New York"	"36"	"Puerto Rican"	"2180-8"	"1999"	"1999"	124	14604	8.49
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2000"	"2000"	120	13992	8.58
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2001"	"2001"	99	13257	7.47
	"New York"	"36"	"Puerto Rican"	"2180-8"	"2002"	"2002"	96	12960	7.41
	"New York"	"36"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	410	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	457	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	464	Suppressed
	"New York"	"36"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	401	Suppressed
	"New York"	"36"	"Central or South American"	"4"	"1999"	"1999"	120	21617	5.55
	"New York"	"36"	"Central or South American"	"4"	"2000"	"2000"	96	22393	4.29
	"New York"	"36"	"Central or South American"	"4"	"2001"	"2001"	120	24042	4.99
	"New York"	"36"	"Central or South American"	"4"	"2002"	"2002"	96	24207	3.97
	"New York"	"36"	"Non-Hispanic White"	"6"	"1999"	"1999"	585	124484	4.70
	"New York"	"36"	"Non-Hispanic White"	"6"	"2000"	"2000"	622	125365	4.96
	"New York"	"36"	"Non-Hispanic White"	"6"	"2001"	"2001"	606	130637	4.64
	"New York"	"36"	"Non-Hispanic White"	"6"	"2002"	"2002"	628	130189	4.82
	"New York"	"36"	"Non-Hispanic Black"	"7"	"1999"	"1999"	543	47512	11.43
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2000"	"2000"	581	47869	12.14
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2001"	"2001"	490	46709	10.49
	"New York"	"36"	"Non-Hispanic Black"	"7"	"2002"	"2002"	499	45206	11.04
	"North Carolina"	"37"	"Mexican"	"2148-5"	"1999"	"1999"	50	7413	6.74
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2000"	"2000"	60	9514	6.31
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2001"	"2001"	49	11167	4.39
	"North Carolina"	"37"	"Mexican"	"2148-5"	"2002"	"2002"	70	11490	6.09
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	594	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	619	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	685	Suppressed
	"North Carolina"	"37"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	702	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	114	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	105	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	119	Suppressed
	"North Carolina"	"37"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	133	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"1999"	"1999"	14	1657	8.45 (Unreliable)
	"North Carolina"	"37"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	2202	Suppressed
	"North Carolina"	"37"	"Central or South American"	"4"	"2001"	"2001"	18	2465	7.30 (Unreliable)
	"North Carolina"	"37"	"Central or South American"	"4"	"2002"	"2002"	13	2622	4.96 (Unreliable)
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"1999"	"1999"	493	71496	6.90
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2000"	"2000"	486	73966	6.57
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2001"	"2001"	465	70863	6.56
	"North Carolina"	"37"	"Non-Hispanic White"	"6"	"2002"	"2002"	421	70234	5.99
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"1999"	"1999"	428	28286	15.13
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2000"	"2000"	437	29229	14.95
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2001"	"2001"	432	28250	15.29
	"North Carolina"	"37"	"Non-Hispanic Black"	"7"	"2002"	"2002"	410	27434	14.94
	"North Dakota"	"38"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	76	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	86	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	90	Suppressed
	"North Dakota"	"38"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	89	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	10	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"North Dakota"	"38"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	10	Suppressed
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"1999"	"1999"	39	6463	6.03
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2000"	"2000"	43	6395	6.72
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2001"	"2001"	52	6299	8.26
	"North Dakota"	"38"	"Non-Hispanic White"	"6"	"2002"	"2002"	35	6499	5.39
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	84	Suppressed
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	79	Suppressed
